scenario_id,emissionBased,sampleFraction,startDay,adlWorstCase,btcBaseRate,btcRateMultiplier,btcPositionMultiplier,btcReferenceNotional,ethBaseRate,ethRateMultiplier,ethPositionMultiplier,ethReferenceNotional,stakerPct,nTrades,nLiquidated,liqPct,finalLp,finalPaper,finalStakers,finalFrontend,traderLoss,traderWin,traderNet,lpGained,lpLost,lpMin,lpMax,totalVolume,maxOi,marginalMintRate,feesPerStakedPaper,costPerPaper,tailProgress,maxDebt,maxQueueLen,totalQueued,totalQueuePaid,queueRemaining,debtRemaining,avgQueueWait,finalBtcLp,finalEthLp,btcNTrades,ethNTrades,btcNLiq,ethNLiq,btcLiqPct,ethLiqPct,btcTraderLoss,ethTraderLoss,btcTraderWin,ethTraderWin
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d161_adl=off_emOff,False,1.0,161,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1608307,1316482,81.86,5000000.0,5527469165.51,82556190.86,986016.53,97157531.67,8615324.28,-88542207.4,13644206.71,8615324.28,749165.46,5000000.0,112864312427.78,3911590082.12,31.1924,0.014936,0.017577,94860685.77,0.0,0,0,0,0,0.0,0,3136837.87,1892044.57,1312643,295664,1046108,270374,79.695,91.446,69874603.53,27282928.14,7063053.63,1552270.64
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d161_adl=off_emOn,True,1.0,161,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1608307,1316482,81.86,5000000.0,4325503550.12,53418233.63,653877.09,64482744.86,5410634.13,-59072110.72,10428733.42,5410634.13,749165.46,5000000.0,72137308928.01,3911590082.12,43.384,0.01235,0.014908,62186632.17,0.0,0,0,0,0,0.0,0,3365824.46,1652274.83,1312643,295664,1046108,270374,79.695,91.446,46417580.72,18065164.13,4402098.35,1008535.79
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d161_adl=on_emOff,False,1.0,161,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1608307,1316482,81.86,5000000.0,5527469165.51,82556186.53,986016.54,97157531.67,8615328.6,-88542203.07,13644211.04,8615328.6,749165.46,5000000.0,112864312427.78,3911590082.12,31.1924,0.014936,0.017577,94860685.77,0.0,0,0,0,0,0.0,0,3136837.87,1892044.58,1312643,295664,1046108,270374,79.695,91.446,69874603.53,27282928.14,7063053.63,1552274.97
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d161_adl=on_emOn,True,1.0,161,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1608307,1316482,81.86,5000000.0,4325503550.12,53418231.61,653877.1,64482744.86,5410636.15,-59072108.71,10428735.44,5410636.15,749165.46,5000000.0,72137308928.01,3911590082.12,43.384,0.01235,0.014908,62186632.17,0.0,0,0,0,0,0.0,0,3365824.46,1652274.83,1312643,295664,1046108,270374,79.695,91.446,46417580.72,18065164.13,4402098.35,1008537.8
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d168_adl=off_emOff,False,1.0,168,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1545968,1263314,81.72,5000000.0,5364327458.88,78236227.09,936142.49,92257273.06,8084903.48,-84172369.58,13112042.99,8084903.48,527183.81,5000000.0,107245889743.74,3911590082.12,32.6342,0.014585,0.017198,90060519.76,0.0,0,0,0,0,0.0,0,2625023.88,2402115.64,1263181,282787,1004600,258714,79.529,91.487,66261988.98,25995284.08,6699559.88,1385343.6
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d168_adl=off_emOn,True,1.0,168,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1545968,1263314,81.72,5000000.0,4214631628.22,51350006.34,629423.67,62086714.43,5107284.42,-56979430.01,10124397.46,5107284.42,527183.81,5000000.0,69719971878.9,3911590082.12,44.4985,0.012184,0.014731,59890646.68,0.0,0,0,0,0,0.0,0,2819818.12,2197294.93,1263181,282787,1004600,258714,79.529,91.487,44585369.6,17501344.83,4226009.47,881274.95
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d168_adl=on_emOff,False,1.0,168,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1545968,1263314,81.72,5000000.0,5364327458.88,78236222.76,936142.49,92257273.06,8084907.8,-84172365.26,13112047.33,8084907.8,527183.81,5000000.0,107245889743.74,3911590082.12,32.6342,0.014585,0.017198,90060519.76,0.0,0,0,0,0,0.0,0,2625023.88,2402115.65,1263181,282787,1004600,258714,79.529,91.487,66261988.98,25995284.08,6699559.88,1385347.92
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d168_adl=on_emOn,True,1.0,168,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1545968,1263314,81.72,5000000.0,4214631628.22,51350004.27,629423.67,62086714.43,5107286.49,-56979427.94,10124399.54,5107286.49,527183.81,5000000.0,69719971878.9,3911590082.12,44.4985,0.012184,0.014731,59890646.68,0.0,0,0,0,0,0.0,0,2819818.12,2197294.93,1263181,282787,1004600,258714,79.529,91.487,44585369.6,17501344.83,4226009.47,881277.02
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d175_adl=off_emOff,False,1.0,175,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1474531,1207252,81.87,5000000.0,5190662077.26,73524050.6,883006.49,87023912.75,7616855.67,-79407057.09,12642390.38,7616855.67,943026.68,5000000.0,100859374831.74,3911590082.12,34.3307,0.014165,0.016765,84804775.34,0.0,0,0,0,0,0.0,0,2349262.81,2676271.9,1206707,267824,962162,245090,79.735,91.512,62805939.32,24217973.43,6345726.82,1271128.84
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d175_adl=off_emOn,True,1.0,175,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1474531,1207252,81.87,5000000.0,4100740516.36,49055037.45,603513.06,59536395.86,4877845.35,-54658550.52,9894143.56,4877845.35,943026.68,5000000.0,66742456666.26,3911590082.12,45.7991,0.011962,0.014518,57317897.98,0.0,0,0,0,0,0.0,0,2538412.11,2477886.1,1206707,267824,962162,245090,79.735,91.512,43047097.69,16489298.17,4071243.16,806602.19
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d175_adl=on_emOff,False,1.0,175,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1474531,1207252,81.87,5000000.0,5190662077.26,73524046.27,883006.49,87023912.75,7616859.99,-79407052.76,12642394.71,7616859.99,943026.68,5000000.0,100859374831.74,3911590082.12,34.3307,0.014165,0.016765,84804775.34,0.0,0,0,0,0,0.0,0,2349262.81,2676271.91,1206707,267824,962162,245090,79.735,91.512,62805939.32,24217973.43,6345726.82,1271133.16
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d175_adl=on_emOn,True,1.0,175,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1474531,1207252,81.87,5000000.0,4100740516.36,49055035.31,603513.07,59536395.86,4877847.49,-54658548.38,9894145.7,4877847.49,943026.68,5000000.0,66742456666.26,3911590082.12,45.7991,0.011962,0.014518,57317897.98,0.0,0,0,0,0,0.0,0,2538412.11,2477886.11,1206707,267824,962162,245090,79.735,91.512,43047097.69,16489298.17,4071243.16,806604.33
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d182_adl=off_emOff,False,1.0,182,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1411123,1153485,81.74,5000000.0,4989697470.12,68315997.58,824826.54,81287570.36,7146746.24,-74140824.12,12170647.91,7146746.24,1306302.52,5000000.0,93080231463.05,3911590082.12,36.3471,0.013691,0.016291,79042845.36,0.0,0,0,0,0,0.0,0,2783206.07,2240695.6,1157395,253728,921294,232191,79.601,91.512,59391422.08,21896148.27,5927854.92,1218891.32
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d182_adl=off_emOn,True,1.0,182,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1411123,1153485,81.74,5000000.0,3968385347.43,46431717.43,574386.25,56664099.53,4657995.85,-52006103.68,9673486.37,4657995.85,1306302.52,5000000.0,62508510069.45,3911590082.12,47.3337,0.0117,0.014279,54419969.66,0.0,0,0,0,0,0.0,0,2961074.29,2054416.23,1157395,253728,921294,232191,79.601,91.512,41704920.27,14959179.27,3860714.59,797281.26
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d182_adl=on_emOff,False,1.0,182,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1411123,1153485,81.74,5000000.0,4989697470.12,68315993.25,824826.54,81287570.36,7146750.56,-74140819.8,12170652.24,7146750.56,1306302.52,5000000.0,93080231463.05,3911590082.12,36.3471,0.013691,0.016291,79042845.36,0.0,0,0,0,0,0.0,0,2783206.07,2240695.61,1157395,253728,921294,232191,79.601,91.512,59391422.08,21896148.27,5927854.92,1218895.64
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d182_adl=on_emOn,True,1.0,182,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1411123,1153485,81.74,5000000.0,3968385347.43,46431715.21,574386.26,56664099.53,4657998.07,-52006101.46,9673488.59,4657998.07,1306302.52,5000000.0,62508510069.45,3911590082.12,47.3337,0.0117,0.014279,54419969.66,0.0,0,0,0,0,0.0,0,2961074.29,2054416.23,1157395,253728,921294,232191,79.601,91.512,41704920.27,14959179.27,3860714.59,797283.48
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d189_adl=off_emOff,False,1.0,189,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1269096,1019940,80.37,5000000.0,4595830612.27,58973176.83,722032.77,71116027.07,6420817.47,-64695209.6,11442562.47,6420817.47,1699980.46,5000000.0,81700457981.54,3472094516.57,40.3369,0.012832,0.015474,68942662.53,0.0,0,0,0,0,0.0,0,3369121.15,1652623.85,1048356,220740,819444,200496,78.165,90.829,52167598.05,18948429.03,5356213.35,1064604.12
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d189_adl=off_emOn,True,1.0,189,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1269096,1019940,80.37,5000000.0,3701673890.92,41394050.63,520147.32,51275926.14,4361728.19,-46914197.95,9376504.31,4361728.19,1699980.46,5000000.0,57062391839.42,3472094516.57,50.357,0.011183,0.013852,49103072.93,0.0,0,0,0,0,0.0,0,3509067.09,1505709.03,1048356,220740,819444,200496,78.165,90.829,37964015.04,13311911.1,3647692.11,714036.07
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d189_adl=on_emOff,False,1.0,189,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1269096,1019940,80.37,5000000.0,4595830612.27,58973172.51,722032.77,71116027.07,6420821.79,-64695205.28,11442566.8,6420821.79,1699980.46,5000000.0,81700457981.54,3472094516.57,40.3369,0.012832,0.015474,68942662.53,0.0,0,0,0,0,0.0,0,3369121.15,1652623.86,1048356,220740,819444,200496,78.165,90.829,52167598.05,18948429.03,5356213.35,1064608.44
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d189_adl=on_emOn,True,1.0,189,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1269096,1019940,80.37,5000000.0,3701673890.92,41394048.25,520147.32,51275926.14,4361730.57,-46914195.57,9376506.7,4361730.57,1699980.46,5000000.0,57062391839.42,3472094516.57,50.357,0.011183,0.013852,49103072.93,0.0,0,0,0,0,0.0,0,3509067.09,1505709.04,1048356,220740,819444,200496,78.165,90.829,37964015.04,13311911.1,3647692.11,714038.46
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d196_adl=off_emOff,False,1.0,196,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1155580,914575,79.14,5000000.0,4316896642.86,52739697.35,654626.58,64439370.05,6045046.12,-58394323.93,11065511.87,6045046.12,535213.54,5000000.0,74243645231.85,2879937476.87,43.3482,0.012217,0.014927,62261730.07,0.0,0,0,0,0,0.0,0,3259637.22,1760828.54,956244,199336,734229,180346,76.783,90.473,47004281.73,17435088.32,5034931.96,1010114.15
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d196_adl=off_emOn,True,1.0,196,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1155580,914575,79.14,5000000.0,3512397222.22,37838661.58,483184.92,47595076.85,4273230.35,-43321846.5,9287698.65,4273230.35,535213.54,5000000.0,53411145893.13,2879937476.87,52.6257,0.010773,0.013551,45417886.49,0.0,0,0,0,0,0.0,0,3387886.21,1626582.1,956244,199336,734229,180346,76.783,90.473,34953978.59,12641098.26,3566070.82,707159.53
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d196_adl=on_emOff,False,1.0,196,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1155580,914575,79.14,5000000.0,4316896642.86,52739693.02,654626.58,64439370.05,6045050.44,-58394319.61,11065516.2,6045050.44,535213.54,5000000.0,74243645231.85,2879937476.87,43.3482,0.012217,0.014927,62261730.07,0.0,0,0,0,0,0.0,0,3259637.22,1760828.55,956244,199336,734229,180346,76.783,90.473,47004281.73,17435088.32,5034931.96,1010118.48
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d196_adl=on_emOn,True,1.0,196,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1155580,914575,79.14,5000000.0,3512397222.22,37838659.07,483184.92,47595076.85,4273232.85,-43321844.0,9287701.16,4273232.85,535213.54,5000000.0,53411145893.13,2879937476.87,52.6257,0.010773,0.013551,45417886.49,0.0,0,0,0,0,0.0,0,3387886.21,1626582.11,956244,199336,734229,180346,76.783,90.473,34953978.59,12641098.26,3566070.82,707162.03
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d203_adl=off_emOff,False,1.0,203,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1083660,852276,78.65,5000000.0,4156586950.05,49354643.81,617349.26,60759853.97,5787860.91,-54971993.07,10807362.35,5787860.91,680240.82,5000000.0,69751671627.04,2879937476.87,45.1758,0.011874,0.014618,58537134.03,0.0,0,0,0,0,0.0,0,3354344.14,1665157.31,898507,185153,684686,167590,76.203,90.514,44350837.95,16409016.03,4833278.61,954582.29
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d203_adl=off_emOn,True,1.0,203,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1083660,852276,78.65,5000000.0,3404441331.26,35894152.51,462318.65,45530296.42,4173825.25,-41356471.17,9187856.63,4173825.25,680240.82,5000000.0,50944966383.02,2879937476.87,53.9943,0.010543,0.013374,43307992.04,0.0,0,0,0,0,0.0,0,3464877.5,1549153.88,898507,185153,684686,167590,76.203,90.514,33463925.3,12066371.12,3496226.58,677598.67
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d203_adl=on_emOff,False,1.0,203,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1083660,852276,78.65,5000000.0,4156586950.05,49354639.48,617349.27,60759853.97,5787865.23,-54971988.75,10807366.69,5787865.23,680240.82,5000000.0,69751671627.04,2879937476.87,45.1758,0.011874,0.014618,58537134.03,0.0,0,0,0,0,0.0,0,3354344.14,1665157.32,898507,185153,684686,167590,76.203,90.514,44350837.95,16409016.03,4833278.61,954586.62
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d203_adl=on_emOn,True,1.0,203,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1083660,852276,78.65,5000000.0,3404441331.26,35894149.93,462318.66,45530296.42,4173827.83,-41356468.59,9187859.22,4173827.83,680240.82,5000000.0,50944966383.02,2879937476.87,53.9943,0.010543,0.013374,43307992.04,0.0,0,0,0,0,0.0,0,3464877.5,1549153.88,898507,185153,684686,167590,76.203,90.514,33463925.3,12066371.12,3496226.58,677601.25
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d210_adl=off_emOff,False,1.0,210,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,998346,779343,78.06,5000000.0,3939497425.31,45062634.39,569776.68,56061162.33,5428751.26,-50632411.07,10447081.38,5428751.26,596102.43,5000000.0,63802899003.49,2879937476.87,47.6604,0.011439,0.014231,53821089.04,0.0,0,0,0,0,0.0,0,3425232.13,1593097.98,828191,170155,625476,153867,75.523,90.428,40783293.06,15277869.27,4549270.73,879480.54
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d210_adl=off_emOn,True,1.0,210,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,998346,779343,78.06,5000000.0,3255934764.37,33367727.92,434872.33,42811641.51,4009041.26,-38802600.25,9022553.09,4009041.26,596102.43,5000000.0,47426054391.09,2879937476.87,55.85,0.010248,0.013149,40571940.7,0.0,0,0,0,0,0.0,0,3504655.29,1508856.53,828191,170155,625476,153867,75.523,90.428,31318850.7,11492790.8,3375263.98,633777.28
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d210_adl=on_emOff,False,1.0,210,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,998346,779343,78.06,5000000.0,3939497425.31,45062630.06,569776.69,56061162.33,5428755.58,-50632406.75,10447085.71,5428755.58,596102.43,5000000.0,63802899003.49,2879937476.87,47.6604,0.011439,0.014231,53821089.04,0.0,0,0,0,0,0.0,0,3425232.13,1593097.99,828191,170155,625476,153867,75.523,90.428,40783293.06,15277869.27,4549270.73,879484.86
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d210_adl=on_emOn,True,1.0,210,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,998346,779343,78.06,5000000.0,3255934764.37,33367725.23,434872.33,42811641.51,4009043.94,-38802597.56,9022555.77,4009043.94,596102.43,5000000.0,47426054391.09,2879937476.87,55.85,0.010248,0.013149,40571940.7,0.0,0,0,0,0,0.0,0,3504655.29,1508856.54,828191,170155,625476,153867,75.523,90.428,31318850.7,11492790.8,3375263.98,633779.96
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d217_adl=off_emOff,False,1.0,217,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,896943,687171,76.61,5000000.0,3626096318.73,39612159.22,505907.47,49789080.49,4671013.8,-45118066.69,9687047.13,4671013.8,1045644.9,5000000.0,56307780987.69,2773450317.79,51.2542,0.010924,0.013731,47616469.57,0.0,0,0,0,0,0.0,0,3558626.81,1457406.52,745787,151156,551349,135822,73.928,89.856,35979719.52,13809360.97,3860341.03,810672.78
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d217_adl=off_emOn,True,1.0,217,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,896943,687171,76.61,5000000.0,3035307181.65,30118045.57,396052.65,39003770.14,3489671.92,-35514098.22,8501701.81,3489671.92,1045644.9,5000000.0,42928060534.53,2773450317.79,58.5458,0.009923,0.01285,36831475.13,0.0,0,0,0,0,0.0,0,3624636.81,1387393.08,745787,151156,551349,135822,73.928,89.856,28267795.55,10735974.59,2883996.99,605674.93
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d217_adl=on_emOff,False,1.0,217,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,896943,687171,76.61,5000000.0,3626096318.73,39612154.89,505907.47,49789080.49,4671018.13,-45118062.37,9687051.47,4671018.13,1045644.9,5000000.0,56307780987.69,2773450317.79,51.2542,0.010924,0.013731,47616469.57,0.0,0,0,0,0,0.0,0,3558626.81,1457406.53,745787,151156,551349,135822,73.928,89.856,35979719.52,13809360.97,3860341.03,810677.1
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d217_adl=on_emOn,True,1.0,217,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,896943,687171,76.61,5000000.0,3035307181.65,30118042.74,396052.65,39003770.14,3489674.75,-35514095.39,8501704.65,3489674.75,1045644.9,5000000.0,42928060534.53,2773450317.79,58.5458,0.009923,0.01285,36831475.13,0.0,0,0,0,0,0.0,0,3624636.81,1387393.09,745787,151156,551349,135822,73.928,89.856,28267795.55,10735974.59,2883996.99,605677.76
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d21_adl=off_emOff,False,1.0,21,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,3360879,2783285,82.81,5000000.0,8288132673.35,217619463.92,2528193.46,248802346.26,23654688.88,-225147657.38,28734520.82,23654688.88,2554656.2,5000000.0,304601367712.87,6430541278.0,10.7124,0.026257,0.030019,246638612.7,493.84,4,4,4,0,0.0,0.0,184566.37,4895265.56,2513554,847325,2010593,772692,79.99,91.192,159345577.56,89456768.69,17386123.96,6268564.91
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d21_adl=off_emOn,True,1.0,21,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,3360879,2783285,82.81,5000000.0,6152781503.58,102649006.03,1215137.11,119669436.64,10805293.5,-108864143.14,15841670.93,10805293.5,2554656.2,5000000.0,138805698936.55,6430541278.0,25.5271,0.016683,0.01945,117509146.62,493.84,4,4,4,0,0.0,0.0,956173.02,4080204.41,2513554,847325,2010593,772692,79.99,91.192,72096864.87,47572571.77,7522405.84,3282887.66
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d21_adl=on_emOff,False,1.0,21,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,3360879,2783285,82.81,5000000.0,8288132673.35,217551811.11,2528269.52,248802346.26,23722265.63,-225080080.62,28802249.68,23722265.63,2554656.2,5000000.0,304601367712.87,6430541278.0,10.7124,0.026249,0.030019,246638612.7,493.84,4,4,4,0,0.0,0.0,158826.14,4921157.9,2513554,847325,2010593,772692,79.99,91.192,159345577.56,89456768.69,17449368.23,6272897.4
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d21_adl=on_emOn,True,1.0,21,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,3360879,2783285,82.81,5000000.0,6152781503.58,102613561.52,1215176.96,119669436.64,10840698.16,-108828738.48,15877155.29,10840698.16,2554656.2,5000000.0,138805698936.55,6430541278.0,25.5271,0.016678,0.01945,117509146.62,493.84,4,4,4,0,0.0,0.0,942676.74,4093780.4,2513554,847325,2010593,772692,79.99,91.192,72096864.87,47572571.77,7555513.14,3285185.02
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d224_adl=off_emOff,False,1.0,224,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,815104,615626,75.53,5000000.0,3332630723.0,34446705.18,448870.85,44160636.91,4265060.88,-39895576.03,9279589.85,4265060.88,918651.24,5000000.0,49808872160.18,2773450317.79,54.9535,0.010336,0.013251,41876458.75,0.0,0,0,0,0,0.0,0,3156839.71,1857689.26,677800,137304,492641,122985,72.682,89.571,31654253.57,12506383.34,3503727.37,761333.51
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d224_adl=off_emOn,True,1.0,224,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,815104,615626,75.53,5000000.0,2829963047.96,26847049.18,360648.35,35502454.16,3294756.62,-32207697.54,8306004.25,3294756.62,918651.24,5000000.0,38989723985.92,2773450317.79,61.3394,0.009487,0.012545,33218540.48,0.0,0,0,0,0,0.0,0,3215787.59,1795460.03,677800,137304,492641,122985,72.682,89.571,25430431.93,10072022.23,2699789.22,594967.41
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d224_adl=on_emOff,False,1.0,224,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,815104,615626,75.53,5000000.0,3332630723.0,34446700.85,448870.86,44160636.91,4265065.2,-39895571.71,9279594.18,4265065.2,918651.24,5000000.0,49808872160.18,2773450317.79,54.9535,0.010336,0.013251,41876458.75,0.0,0,0,0,0,0.0,0,3156839.71,1857689.27,677800,137304,492641,122985,72.682,89.571,31654253.57,12506383.34,3503727.37,761337.84
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d224_adl=on_emOn,True,1.0,224,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,815104,615626,75.53,5000000.0,2829963047.96,26847046.19,360648.36,35502454.16,3294759.61,-32207694.54,8306007.25,3294759.61,918651.24,5000000.0,38989723985.92,2773450317.79,61.3394,0.009487,0.012545,33218540.48,0.0,0,0,0,0,0.0,0,3215787.59,1795460.04,677800,137304,492641,122985,72.682,89.571,25430431.93,10072022.23,2699789.22,594970.4
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d231_adl=off_emOff,False,1.0,231,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,728658,540457,74.17,5000000.0,3001534595.19,29243717.55,390245.63,38388519.9,3754556.72,-34633963.18,8767277.58,3754556.72,642111.31,5000000.0,43438367940.54,2636278902.22,59.0523,0.009743,0.01279,36157548.38,0.0,0,0,0,0,0.0,0,3217597.73,1795123.12,608184,120474,432952,107505,71.188,89.235,27652899.35,10735620.55,3084255.93,670300.79
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d231_adl=off_emOn,True,1.0,231,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,728658,540457,74.17,5000000.0,2587021402.35,23364752.99,321766.52,31670834.93,2984315.42,-28686519.51,7994431.76,2984315.42,642111.31,5000000.0,34995835900.91,2636278902.22,64.4805,0.009032,0.012242,29440075.44,0.0,0,0,0,0,0.0,0,3271037.45,1739078.88,608184,120474,432952,107505,71.188,89.235,22798076.66,8872758.27,2443501.06,540814.37
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d231_adl=on_emOff,False,1.0,231,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,728658,540457,74.17,5000000.0,3001534595.19,29243713.22,390245.63,38388519.9,3754561.04,-34633958.86,8767281.91,3754561.04,642111.31,5000000.0,43438367940.54,2636278902.22,59.0523,0.009743,0.01279,36157548.38,0.0,0,0,0,0,0.0,0,3217597.73,1795123.13,608184,120474,432952,107505,71.188,89.235,27652899.35,10735620.55,3084255.93,670305.12
br=0.1_btcRN=100000_ethRN=100000_flow=100%_start=d231_adl=on_emOn,True,1.0,231,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,728658,540457,74.17,5000000.0,2587021402.35,23364749.81,321766.52,31670834.93,2984318.6,-28686516.33,7994434.94,2984318.6,642111.31,5000000.0,34995835900.91,2636278902.22,64.4805,0.009032,0.012242,29440075.44,0.0,0,0,0,0,0.0,0,3271037.45,1739078.89,608184,120474,432952,107505,71.188,89.235,22798076.66,8872758.27,2443501.06,540817.54
